date,station_id,fuel_type,price_per_litre,volume_sold_litres,rainfall_mm,temperature_c,day_of_week,holiday,competitor_price
2024-07-06,102,Kerosene,147.95,1710,3.67,26.0,Saturday,No,147.9
2024-07-07,102,Kerosene,149.76,1164,0.97,31.0,Sunday,No,149.47
2024-07-08,102,Kerosene,149.11,1338,0.33,29.9,Monday,No,148.49
2024-07-09,102,Kerosene,150.11,1950,0.0,24.2,Tuesday,No,149.1
2024-07-10,102,Kerosene,149.34,1882,5.7,28.7,Wednesday,Yes,148.93
2024-07-11,102,Kerosene,148.26,1629,0.0,28.2,Thursday,No,147.84
2024-07-12,102,Kerosene,150.1,1949,2.73,26.0,Friday,No,148.11
2024-07-13,102,Kerosene,148.13,1829,4.17,23.5,Saturday,No,144.9
2024-07-14,102,Kerosene,151.59,1450,0.8,29.8,Sunday,No,154.31
2024-07-15,102,Kerosene,150.79,878,3.21,29.6,Monday,No,150.75
2024-07-16,102,Kerosene,147.13,1668,0.0,28.8,Tuesday,No,147.53
2024-07-17,102,Kerosene,149.26,1314,0.26,29.8,Wednesday,No,148.55
2024-07-18,102,Kerosene,152.37,2191,0.3,26.1,Thursday,No,151.85
2024-07-19,102,Kerosene,151.69,2089,0.43,27.2,Friday,No,151.29
2024-07-20,102,Kerosene,152.69,2415,2.28,27.5,Saturday,No,153.18
2024-07-21,102,Kerosene,151.77,2286,2.03,29.9,Sunday,No,151.6
2024-07-22,102,Kerosene,147.73,928,1.71,29.0,Monday,Yes,149.0
2024-07-23,102,Kerosene,150.96,1633,4.53,30.9,Tuesday,No,149.08
2024-07-24,102,Kerosene,149.44,2338,0.0,28.8,Wednesday,No,148.64
2024-07-25,102,Kerosene,151.26,1317,2.37,23.8,Thursday,No,151.1
2024-07-26,102,Kerosene,150.16,1636,0.0,32.4,Friday,No,147.5
2024-07-27,102,Kerosene,148.49,1474,5.42,26.9,Saturday,No,147.27
2024-07-28,102,Kerosene,148.94,1772,0.0,29.3,Sunday,No,148.08
2024-07-29,102,Kerosene,151.05,1589,0.0,29.1,Monday,No,152.92
2024-07-30,102,Kerosene,150.42,1451,0.0,27.5,Tuesday,No,149.64
2024-07-31,102,Kerosene,149.42,1959,0.0,25.9,Wednesday,No,149.32
2024-08-01,102,Kerosene,151.4,1222,1.78,26.3,Thursday,No,152.51
2024-08-02,102,Kerosene,147.44,2063,1.56,27.9,Friday,No,145.81
2024-08-03,102,Kerosene,148.67,1488,5.0,24.5,Saturday,No,147.26
2024-08-04,102,Kerosene,149.74,1410,1.18,27.0,Sunday,No,150.0
2024-08-05,102,Kerosene,151.74,2170,5.62,25.5,Monday,No,151.39
2024-08-06,102,Kerosene,147.45,1737,2.82,28.8,Tuesday,No,148.15
2024-08-07,102,Kerosene,147.84,1764,2.24,34.3,Wednesday,No,146.09
2024-08-08,102,Kerosene,149.56,1725,0.48,29.9,Thursday,No,149.16
2024-08-09,102,Kerosene,147.11,1306,1.55,30.4,Friday,No,146.45
2024-08-10,102,Kerosene,149.04,2462,4.75,35.5,Saturday,No,148.85
2024-08-11,102,Kerosene,150.71,1463,0.0,24.0,Sunday,No,148.85
2024-08-12,102,Kerosene,148.27,2311,0.0,31.3,Monday,No,145.85
2024-08-13,102,Kerosene,149.43,2331,7.24,26.2,Tuesday,No,147.36
2024-08-14,102,Kerosene,148.66,1776,6.33,26.6,Wednesday,No,149.26
2024-08-15,102,Kerosene,152.29,1538,2.66,30.8,Thursday,No,150.77
2024-08-16,102,Kerosene,148.66,1758,3.13,25.0,Friday,Yes,146.93
2024-08-17,102,Kerosene,149.63,2163,0.86,27.2,Saturday,No,149.62
2024-08-18,102,Kerosene,151.34,1842,1.9,27.8,Sunday,No,150.66
2024-08-19,102,Kerosene,150.04,2141,2.24,27.9,Monday,Yes,148.3
2024-08-20,102,Kerosene,150.32,1321,0.0,31.2,Tuesday,No,148.58
2024-08-21,102,Kerosene,149.39,2775,5.5,29.1,Wednesday,No,149.16
2024-08-22,102,Kerosene,148.72,1622,0.0,23.8,Thursday,No,145.93
2024-08-23,102,Kerosene,153.11,2137,0.0,31.7,Friday,No,152.21
2024-08-24,102,Kerosene,149.66,1970,0.0,30.0,Saturday,No,150.0
2024-08-25,102,Kerosene,147.76,2024,0.07,22.9,Sunday,No,145.78
2024-08-26,102,Kerosene,149.49,1244,0.0,28.2,Monday,No,148.15
2024-08-27,102,Kerosene,148.28,1774,2.52,25.5,Tuesday,No,145.81
2024-08-28,102,Kerosene,147.82,1410,0.0,22.4,Wednesday,No,146.45
2024-08-29,102,Kerosene,148.0,2043,0.0,27.8,Thursday,No,147.24
2024-08-30,102,Kerosene,151.85,2479,1.17,28.8,Friday,No,151.1
2024-08-31,102,Kerosene,151.22,1931,2.65,30.4,Saturday,No,149.36
2024-09-01,102,Kerosene,148.56,2599,3.73,34.0,Sunday,No,148.84
2024-09-02,102,Kerosene,149.59,2497,1.09,27.1,Monday,No,150.8
2024-09-03,102,Kerosene,148.72,2023,5.08,24.5,Tuesday,No,148.68
2024-09-04,102,Kerosene,149.84,1823,0.0,28.1,Wednesday,No,150.36
2024-09-05,102,Kerosene,149.27,1684,2.09,26.3,Thursday,No,150.56
2024-09-06,102,Kerosene,150.56,1973,0.74,29.8,Friday,No,151.03
2024-09-07,102,Kerosene,148.54,1371,6.72,29.5,Saturday,No,148.22
2024-09-08,102,Kerosene,150.28,1947,3.35,30.2,Sunday,No,149.72
2024-09-09,102,Kerosene,152.49,1732,0.0,26.3,Monday,No,153.12
2024-09-10,102,Kerosene,151.04,2185,3.3,23.9,Tuesday,No,150.4
2024-09-11,102,Kerosene,150.71,2736,6.45,26.7,Wednesday,No,149.86
2024-09-12,102,Kerosene,152.13,1923,0.0,28.7,Thursday,No,152.48
2024-09-13,102,Kerosene,150.21,1899,2.66,26.0,Friday,No,150.06
2024-09-14,102,Kerosene,151.76,1772,5.53,27.5,Saturday,No,150.75
2024-09-15,102,Kerosene,150.97,2322,1.94,26.3,Sunday,No,150.78
2024-09-16,102,Kerosene,150.0,1889,4.08,26.4,Monday,No,149.99
2024-09-17,102,Kerosene,150.2,2279,0.87,27.3,Tuesday,No,149.51
2024-09-18,102,Kerosene,147.75,1577,0.0,28.1,Wednesday,No,145.61
2024-09-19,102,Kerosene,149.25,1815,0.56,27.3,Thursday,No,148.35
2024-09-20,102,Kerosene,149.61,1552,0.0,29.2,Friday,No,149.55
2024-09-21,102,Kerosene,149.14,1905,1.56,27.5,Saturday,No,149.39
2024-09-22,102,Kerosene,151.39,2257,0.92,26.2,Sunday,No,151.19
2024-09-23,102,Kerosene,150.08,1556,0.0,23.0,Monday,No,150.14
2024-09-24,102,Kerosene,149.06,1704,1.2,25.4,Tuesday,No,149.3
2024-09-25,102,Kerosene,149.73,2166,0.0,25.8,Wednesday,No,149.65
2024-09-26,102,Kerosene,151.95,1626,5.75,28.1,Thursday,No,152.01
2024-09-27,102,Kerosene,147.48,1539,3.14,23.8,Friday,No,145.97
2024-09-28,102,Kerosene,150.54,1891,4.2,27.6,Saturday,No,149.9
2024-09-29,102,Kerosene,150.18,2484,0.0,25.5,Sunday,No,150.7
2024-09-30,102,Kerosene,151.34,2236,1.69,29.8,Monday,No,151.83
2024-10-01,102,Kerosene,150.61,2275,0.91,26.1,Tuesday,No,150.14
2024-10-02,102,Kerosene,150.75,2501,1.24,27.4,Wednesday,No,150.88
2024-10-03,102,Kerosene,151.98,2075,4.02,30.1,Thursday,No,150.32
2024-10-04,102,Kerosene,150.21,2133,0.0,26.2,Friday,Yes,149.85
2024-10-05,102,Kerosene,148.83,2288,1.04,26.6,Saturday,No,148.33
2024-10-06,102,Kerosene,148.26,1794,0.0,28.3,Sunday,No,148.11
2024-10-07,102,Kerosene,148.59,2006,4.11,28.2,Monday,No,150.57
2024-10-08,102,Kerosene,148.59,2263,0.61,30.4,Tuesday,No,147.76
2024-10-09,102,Kerosene,151.91,1738,4.41,29.7,Wednesday,No,152.51
2024-10-10,102,Kerosene,150.89,1618,0.75,28.6,Thursday,No,151.65
2024-10-11,102,Kerosene,148.6,1923,2.51,33.8,Friday,No,148.83
2024-10-12,102,Kerosene,149.4,1371,0.15,26.0,Saturday,No,149.63
2024-10-13,102,Kerosene,149.49,2070,0.0,25.3,Sunday,No,147.57
2024-10-14,102,Kerosene,149.01,2912,2.36,26.9,Monday,No,148.43
2024-10-15,102,Kerosene,152.45,1726,4.82,28.9,Tuesday,No,152.37
2024-10-16,102,Kerosene,149.46,1988,1.47,25.0,Wednesday,No,146.35
2024-10-17,102,Kerosene,149.64,1827,4.64,31.7,Thursday,No,151.71
2024-10-18,102,Kerosene,150.69,2007,1.54,21.7,Friday,No,150.62
2024-10-19,102,Kerosene,150.07,2089,2.66,29.3,Saturday,No,150.51
2024-10-20,102,Kerosene,148.97,2280,0.96,27.2,Sunday,No,147.18
2024-10-21,102,Kerosene,150.48,2196,1.77,27.9,Monday,No,150.12
2024-10-22,102,Kerosene,150.38,1040,0.97,29.8,Tuesday,No,150.46
2024-10-23,102,Kerosene,146.8,1834,5.37,23.7,Wednesday,No,146.12
2024-10-24,102,Kerosene,152.28,1936,6.87,33.2,Thursday,Yes,152.02
2024-10-25,102,Kerosene,146.65,1829,6.69,30.8,Friday,No,145.94
2024-10-26,102,Kerosene,151.2,2683,0.0,28.3,Saturday,No,150.92
2024-10-27,102,Kerosene,149.97,1700,0.63,26.7,Sunday,No,148.06
2024-10-28,102,Kerosene,151.17,2869,8.86,34.5,Monday,No,151.26
2024-10-29,102,Kerosene,148.77,1893,4.32,28.3,Tuesday,No,149.31
2024-10-30,102,Kerosene,149.14,1769,0.0,23.3,Wednesday,No,147.79
2024-10-31,102,Kerosene,152.74,2183,5.93,27.3,Thursday,No,153.1
2024-11-01,102,Kerosene,149.33,2068,0.75,24.5,Friday,No,149.01
2024-11-02,102,Kerosene,147.81,1926,0.0,29.3,Saturday,No,147.61
2024-11-03,102,Kerosene,151.01,1878,1.04,27.0,Sunday,No,149.38
2024-11-04,102,Kerosene,150.41,2319,0.0,27.3,Monday,No,150.43
2024-11-05,102,Kerosene,150.67,2083,0.0,30.2,Tuesday,No,147.79
2024-11-06,102,Kerosene,152.37,2089,4.47,30.3,Wednesday,No,152.04
2024-11-07,102,Kerosene,151.47,1700,3.15,21.9,Thursday,No,151.71
2024-11-08,102,Kerosene,148.52,2122,3.43,24.7,Friday,No,147.83
2024-11-09,102,Kerosene,148.84,1840,0.18,35.1,Saturday,No,149.61
2024-11-10,102,Kerosene,151.19,2058,4.6,26.2,Sunday,No,151.12
2024-11-11,102,Kerosene,150.23,1547,4.82,32.8,Monday,No,150.42
2024-11-12,102,Kerosene,149.81,2121,4.51,24.8,Tuesday,Yes,148.38
2024-11-13,102,Kerosene,150.02,1958,0.92,35.0,Wednesday,No,150.35
2024-11-14,102,Kerosene,148.88,2325,5.47,20.7,Thursday,No,148.45
2024-11-15,102,Kerosene,149.55,2725,0.0,30.8,Friday,No,147.75
2024-11-16,102,Kerosene,152.89,1457,2.09,23.9,Saturday,No,152.24
2024-11-17,102,Kerosene,148.6,2482,0.0,22.3,Sunday,No,148.97
2024-11-18,102,Kerosene,149.87,1444,1.98,31.2,Monday,No,148.83
2024-11-19,102,Kerosene,150.45,2147,3.35,25.9,Tuesday,No,148.74
2024-11-20,102,Kerosene,150.26,2096,0.0,25.7,Wednesday,No,148.89
2024-11-21,102,Kerosene,148.62,2095,0.0,26.8,Thursday,No,148.0
2024-11-22,102,Kerosene,148.77,2881,0.91,31.9,Friday,No,147.11
2024-11-23,102,Kerosene,147.67,1892,0.75,28.5,Saturday,No,146.4
2024-11-24,102,Kerosene,150.74,1732,0.0,26.6,Sunday,No,151.1
2024-11-25,102,Kerosene,152.27,1964,1.75,27.6,Monday,No,153.39
2024-11-26,102,Kerosene,149.05,1490,3.77,25.1,Tuesday,No,148.7
2024-11-27,102,Kerosene,151.79,1769,0.0,30.2,Wednesday,No,152.49
2024-11-28,102,Kerosene,149.47,2101,0.0,20.8,Thursday,No,147.82
2024-11-29,102,Kerosene,149.96,1534,3.78,26.0,Friday,No,151.25
2024-11-30,102,Kerosene,149.84,1698,5.49,24.1,Saturday,No,150.54
2024-12-01,102,Kerosene,153.99,2225,0.0,25.2,Sunday,No,151.45
2024-12-02,102,Kerosene,150.95,2379,0.0,26.2,Monday,No,151.08
2024-12-03,102,Kerosene,149.54,2793,2.86,27.5,Tuesday,No,148.82
2024-12-04,102,Kerosene,151.12,2699,0.95,24.1,Wednesday,No,151.62
2024-12-05,102,Kerosene,151.28,2571,2.32,26.6,Thursday,No,151.23
2024-12-06,102,Kerosene,151.73,2101,2.81,30.8,Friday,No,150.55
2024-12-07,102,Kerosene,152.17,2311,1.17,25.3,Saturday,No,152.05
2024-12-08,102,Kerosene,150.96,2319,3.97,29.1,Sunday,No,149.61
2024-12-09,102,Kerosene,150.92,2412,1.41,25.8,Monday,No,150.08
2024-12-10,102,Kerosene,150.03,2442,0.55,22.2,Tuesday,No,149.25
2024-12-11,102,Kerosene,150.63,2355,3.49,25.4,Wednesday,No,148.99
2024-12-12,102,Kerosene,150.01,2226,2.5,27.3,Thursday,No,149.73
2024-12-13,102,Kerosene,151.3,1826,0.0,26.8,Friday,No,152.15
2024-12-14,102,Kerosene,148.77,2299,0.0,32.3,Saturday,No,149.16
2024-12-15,102,Kerosene,147.25,2869,5.81,29.0,Sunday,Yes,145.9
2024-12-16,102,Kerosene,150.55,1853,2.39,25.5,Monday,No,149.24
2024-12-17,102,Kerosene,151.98,2088,0.0,26.9,Tuesday,No,152.03
2024-12-18,102,Kerosene,147.35,2256,0.5,24.9,Wednesday,No,147.11
2024-12-19,102,Kerosene,149.12,1961,7.5,36.0,Thursday,No,148.57
2024-12-20,102,Kerosene,147.54,1956,0.0,25.5,Friday,No,148.67
2024-12-21,102,Kerosene,150.7,2396,7.09,27.6,Saturday,No,149.59
2024-12-22,102,Kerosene,149.78,2400,6.25,29.7,Sunday,No,149.52
2024-12-23,102,Kerosene,149.45,2436,3.23,24.8,Monday,No,147.92
2024-12-24,102,Kerosene,149.31,2422,0.06,24.7,Tuesday,No,148.46
2024-12-25,102,Kerosene,149.73,1617,3.84,22.9,Wednesday,No,149.87
2024-12-26,102,Kerosene,148.69,2717,0.01,27.4,Thursday,No,147.49
2024-12-27,102,Kerosene,148.58,2594,1.62,25.2,Friday,No,147.28
2024-12-28,102,Kerosene,148.66,2128,0.0,31.1,Saturday,No,148.31
2024-12-29,102,Kerosene,148.72,1844,1.52,28.3,Sunday,Yes,149.42
2024-12-30,102,Kerosene,146.15,2048,4.02,29.7,Monday,No,146.32
2024-12-31,102,Kerosene,149.95,1661,3.61,25.8,Tuesday,No,149.57
2024-01-01,103,Petrol,180.1,5403,3.08,34.1,Monday,No,179.87
2024-01-02,103,Petrol,181.64,5120,3.3,24.7,Tuesday,No,181.03
2024-01-03,103,Petrol,177.88,5326,0.19,29.3,Wednesday,No,175.86
2024-01-04,103,Petrol,180.17,5368,4.76,33.4,Thursday,No,178.61
2024-01-05,103,Petrol,181.69,5518,0.0,30.4,Friday,No,181.44
2024-01-06,103,Petrol,180.19,5312,0.0,26.6,Saturday,No,178.67
2024-01-07,103,Petrol,180.73,5443,1.8,33.4,Sunday,No,178.53
2024-01-08,103,Petrol,180.08,5201,0.0,24.7,Monday,No,179.49
2024-01-09,103,Petrol,181.35,5412,0.0,32.3,Tuesday,No,178.33
2024-01-10,103,Petrol,179.05,4263,0.0,29.2,Wednesday,No,178.99
2024-01-11,103,Petrol,178.49,5251,0.0,30.9,Thursday,No,179.29
2024-01-12,103,Petrol,181.36,5237,3.02,29.1,Friday,Yes,181.75
2024-01-13,103,Petrol,179.25,4812,0.0,24.5,Saturday,Yes,177.38
2024-01-14,103,Petrol,178.44,5085,0.91,30.7,Sunday,No,177.02
2024-01-15,103,Petrol,177.7,5290,9.98,24.0,Monday,No,178.35
2024-01-16,103,Petrol,179.93,4807,2.35,24.0,Tuesday,Yes,179.66
2024-01-17,103,Petrol,180.84,5821,1.16,24.0,Wednesday,No,179.91
2024-01-18,103,Petrol,180.05,4818,0.0,26.4,Thursday,No,180.07
2024-01-19,103,Petrol,178.51,4815,1.92,28.8,Friday,No,178.62
2024-01-20,103,Petrol,179.5,4699,4.67,29.8,Saturday,No,175.51
2024-01-21,103,Petrol,181.74,4621,0.19,27.7,Sunday,Yes,181.13
2024-01-22,103,Petrol,178.68,5665,3.18,29.8,Monday,No,179.03
2024-01-23,103,Petrol,179.52,4927,0.53,27.6,Tuesday,No,180.36
2024-01-24,103,Petrol,181.39,4755,2.3,26.7,Wednesday,No,182.11
2024-01-25,103,Petrol,179.33,5683,4.63,29.2,Thursday,No,176.84
2024-01-26,103,Petrol,182.24,5153,0.0,33.2,Friday,No,182.46
2024-01-27,103,Petrol,181.12,5744,1.64,31.5,Saturday,No,179.87
2024-01-28,103,Petrol,181.68,4930,1.81,25.1,Sunday,No,181.93
2024-01-29,103,Petrol,178.36,5285,4.09,26.3,Monday,No,176.18
2024-01-30,103,Petrol,180.55,5036,0.0,25.1,Tuesday,No,178.59
2024-01-31,103,Petrol,181.56,4730,1.41,27.4,Wednesday,No,180.45
2024-02-01,103,Petrol,179.29,5228,0.98,27.6,Thursday,No,179.44
2024-02-02,103,Petrol,181.43,4792,0.0,28.8,Friday,No,181.81
2024-02-03,103,Petrol,180.79,5367,3.66,18.7,Saturday,No,178.27
2024-02-04,103,Petrol,180.84,4787,1.77,25.5,Sunday,No,180.09
2024-02-05,103,Petrol,177.57,6042,0.0,27.0,Monday,No,177.15
2024-02-06,103,Petrol,180.55,5258,3.07,27.0,Tuesday,Yes,180.37
2024-02-07,103,Petrol,180.03,6218,2.3,32.7,Wednesday,No,179.96
2024-02-08,103,Petrol,179.99,5300,2.66,29.2,Thursday,No,179.92
2024-02-09,103,Petrol,179.03,5111,4.44,24.3,Friday,No,177.67
2024-02-10,103,Petrol,179.29,5796,1.25,27.8,Saturday,No,179.17
2024-02-11,103,Petrol,179.64,5407,0.0,27.3,Sunday,No,180.87
2024-02-12,103,Petrol,178.96,5510,1.61,24.6,Monday,Yes,177.32
2024-02-13,103,Petrol,182.14,6168,3.67,23.8,Tuesday,No,183.93
2024-02-14,103,Petrol,178.65,5059,1.07,23.3,Wednesday,No,176.99
2024-02-15,103,Petrol,181.5,4546,4.66,29.8,Thursday,No,182.06
2024-02-16,103,Petrol,179.64,4289,3.2,30.3,Friday,No,180.12
2024-02-17,103,Petrol,176.21,4881,5.04,25.9,Saturday,No,175.42
2024-02-18,103,Petrol,181.34,6093,0.0,26.0,Sunday,No,182.01
2024-02-19,103,Petrol,179.53,4832,1.85,28.5,Monday,No,179.33
2024-02-20,103,Petrol,181.43,4898,2.93,22.9,Tuesday,No,182.82
2024-02-21,103,Petrol,178.71,4792,0.0,32.8,Wednesday,No,179.17
2024-02-22,103,Petrol,181.72,5455,4.04,25.7,Thursday,No,181.47
2024-02-23,103,Petrol,178.02,5539,0.0,29.9,Friday,No,177.68
2024-02-24,103,Petrol,180.2,4677,0.0,28.8,Saturday,No,179.31
2024-02-25,103,Petrol,180.7,5576,0.24,32.6,Sunday,No,180.1
2024-02-26,103,Petrol,180.6,5520,2.33,34.4,Monday,No,178.4
2024-02-27,103,Petrol,178.68,4862,0.0,30.1,Tuesday,Yes,177.61
2024-02-28,103,Petrol,178.51,4484,2.97,25.1,Wednesday,No,179.13
2024-02-29,103,Petrol,179.84,5160,0.0,25.9,Thursday,No,179.74
2024-03-01,103,Petrol,178.71,5706,0.0,27.3,Friday,No,176.16
2024-03-02,103,Petrol,179.39,5036,0.85,26.7,Saturday,No,180.65
2024-03-03,103,Petrol,179.99,5169,0.03,31.4,Sunday,Yes,178.04
2024-03-04,103,Petrol,179.27,4948,3.69,31.1,Monday,Yes,178.24
2024-03-05,103,Petrol,182.71,4792,0.0,26.4,Tuesday,No,180.92
2024-03-06,103,Petrol,179.5,5430,0.0,27.7,Wednesday,No,178.35
2024-03-07,103,Petrol,179.37,5206,0.0,30.1,Thursday,No,178.73
2024-03-08,103,Petrol,181.66,5227,3.04,30.0,Friday,No,182.4
2024-03-09,103,Petrol,180.57,5351,1.31,25.3,Saturday,No,182.08
2024-03-10,103,Petrol,180.76,5141,3.9,32.4,Sunday,No,180.1
2024-03-11,103,Petrol,179.01,4838,2.28,24.5,Monday,No,179.26
2024-03-12,103,Petrol,176.4,4829,6.43,26.5,Tuesday,No,175.96
2024-03-13,103,Petrol,178.89,6112,0.0,27.4,Wednesday,No,178.95
2024-03-14,103,Petrol,177.88,5313,0.0,27.1,Thursday,No,176.31
2024-03-15,103,Petrol,180.71,5373,0.0,24.7,Friday,No,179.31
2024-03-16,103,Petrol,180.45,4988,1.58,32.0,Saturday,No,179.28
2024-03-17,103,Petrol,180.73,5113,3.58,27.4,Sunday,No,181.74
2024-03-18,103,Petrol,180.81,5514,1.41,23.4,Monday,No,179.98
2024-03-19,103,Petrol,182.78,5413,6.47,24.3,Tuesday,No,182.33
2024-03-20,103,Petrol,178.96,5112,0.65,29.1,Wednesday,No,180.77
2024-03-21,103,Petrol,180.12,5343,8.72,29.3,Thursday,No,179.02
2024-03-22,103,Petrol,178.97,5140,3.31,33.5,Friday,No,178.02
2024-03-23,103,Petrol,181.36,5540,1.85,30.0,Saturday,No,181.54
2024-03-24,103,Petrol,179.54,6225,0.0,26.6,Sunday,No,179.64
2024-03-25,103,Petrol,181.69,4925,0.0,25.0,Monday,No,182.17
2024-03-26,103,Petrol,179.41,5549,0.99,28.4,Tuesday,No,178.88
2024-03-27,103,Petrol,180.93,5429,4.75,29.9,Wednesday,No,181.14
2024-03-28,103,Petrol,180.0,4999,2.52,27.8,Thursday,No,181.56
2024-03-29,103,Petrol,179.39,5334,5.63,28.4,Friday,No,179.35
2024-03-30,103,Petrol,179.69,4759,2.09,27.1,Saturday,No,178.21
2024-03-31,103,Petrol,180.99,5316,0.1,24.4,Sunday,No,179.19
2024-04-01,103,Petrol,180.94,5384,4.91,28.5,Monday,No,181.26
2024-04-02,103,Petrol,181.92,5733,8.03,27.1,Tuesday,No,181.1
2024-04-03,103,Petrol,179.8,5454,0.0,28.6,Wednesday,No,178.87
2024-04-04,103,Petrol,181.59,5199,1.27,29.4,Thursday,No,180.85
2024-04-05,103,Petrol,181.22,6002,2.75,26.9,Friday,No,181.14
2024-04-06,103,Petrol,180.85,5341,0.0,28.0,Saturday,No,180.03
2024-04-07,103,Petrol,179.74,5661,2.09,29.8,Sunday,No,179.28
2024-04-08,103,Petrol,179.06,5565,0.0,28.8,Monday,No,178.67
2024-04-09,103,Petrol,178.86,6087,3.28,23.4,Tuesday,No,179.16
2024-04-10,103,Petrol,178.52,5563,0.98,30.0,Wednesday,No,177.21
2024-04-11,103,Petrol,177.84,6119,3.02,27.1,Thursday,No,177.61
2024-04-12,103,Petrol,181.15,5830,2.53,32.9,Friday,No,181.31
2024-04-13,103,Petrol,178.2,5206,2.41,28.6,Saturday,No,177.06
2024-04-14,103,Petrol,177.63,5495,2.13,30.4,Sunday,No,174.82
2024-04-15,103,Petrol,179.45,5725,0.0,32.1,Monday,No,178.19
2024-04-16,103,Petrol,179.68,5441,3.33,28.0,Tuesday,No,180.19
2024-04-17,103,Petrol,179.19,5409,0.79,29.5,Wednesday,No,179.93
2024-04-18,103,Petrol,177.99,6490,0.0,28.3,Thursday,No,176.92
2024-04-19,103,Petrol,181.04,6164,3.32,23.4,Friday,No,181.43
2024-04-20,103,Petrol,178.82,5091,5.4,25.3,Saturday,No,179.09
2024-04-21,103,Petrol,179.13,5315,3.4,26.8,Sunday,No,178.62
2024-04-22,103,Petrol,178.28,5483,1.68,26.4,Monday,No,178.97
2024-04-23,103,Petrol,178.52,5496,0.0,28.8,Tuesday,No,178.44
2024-04-24,103,Petrol,180.15,6216,0.88,23.7,Wednesday,No,179.88
2024-04-25,103,Petrol,180.73,6023,2.09,31.2,Thursday,No,181.66
2024-04-26,103,Petrol,180.11,5899,0.0,28.5,Friday,No,179.64
2024-04-27,103,Petrol,177.89,6023,2.92,28.8,Saturday,No,177.06
2024-04-28,103,Petrol,182.29,5337,2.12,25.7,Sunday,No,180.4
2024-04-29,103,Petrol,181.08,5932,2.82,27.6,Monday,No,179.59
2024-04-30,103,Petrol,179.6,5487,0.0,23.9,Tuesday,No,179.77
2024-05-01,103,Petrol,180.46,5021,4.04,27.8,Wednesday,No,181.58
2024-05-02,103,Petrol,181.05,5467,4.17,27.5,Thursday,No,181.71
2024-05-03,103,Petrol,179.04,5566,3.44,26.6,Friday,No,180.38
2024-05-04,103,Petrol,181.01,5619,0.83,21.2,Saturday,No,181.8
2024-05-05,103,Petrol,181.64,5297,0.0,23.3,Sunday,No,181.28
2024-05-06,103,Petrol,177.59,4792,0.0,31.3,Monday,Yes,177.16
2024-05-07,103,Petrol,181.56,5670,2.11,25.8,Tuesday,No,181.82
2024-05-08,103,Petrol,179.0,5667,0.94,29.5,Wednesday,Yes,179.45
2024-05-09,103,Petrol,180.72,5719,0.0,33.6,Thursday,No,181.74
2024-05-10,103,Petrol,178.24,4816,3.39,29.9,Friday,No,176.65
2024-05-11,103,Petrol,177.61,4134,3.07,24.8,Saturday,No,176.01
2024-05-12,103,Petrol,181.86,4946,7.47,30.6,Sunday,No,181.07
2024-05-13,103,Petrol,178.44,4376,1.28,28.5,Monday,No,178.7
2024-05-14,103,Petrol,180.6,5390,0.9,33.5,Tuesday,No,180.41
2024-05-15,103,Petrol,180.37,4514,0.0,25.7,Wednesday,No,180.13
2024-05-16,103,Petrol,179.21,4688,4.37,26.8,Thursday,No,181.05
2024-05-17,103,Petrol,180.06,5614,0.0,28.9,Friday,No,179.06
2024-05-18,103,Petrol,177.62,4870,0.54,26.2,Saturday,No,178.46
2024-05-19,103,Petrol,179.57,5476,0.32,28.4,Sunday,No,178.32
2024-05-20,103,Petrol,175.7,5095,0.0,26.0,Monday,Yes,176.75
2024-05-21,103,Petrol,177.38,5024,3.72,25.5,Tuesday,No,178.82
2024-05-22,103,Petrol,180.26,5361,2.11,30.8,Wednesday,No,179.07
2024-05-23,103,Petrol,179.92,5872,0.0,31.3,Thursday,No,179.96
2024-05-24,103,Petrol,182.89,5069,1.08,27.0,Friday,No,182.31
2024-05-25,103,Petrol,179.91,5195,6.01,30.3,Saturday,No,179.65
2024-05-26,103,Petrol,177.21,5177,4.86,24.6,Sunday,No,177.16
2024-05-27,103,Petrol,180.14,5980,3.32,22.3,Monday,No,179.68
2024-05-28,103,Petrol,182.9,5433,1.26,24.1,Tuesday,No,183.82
2024-05-29,103,Petrol,178.15,5503,1.87,27.6,Wednesday,No,177.04
2024-05-30,103,Petrol,182.68,5338,9.42,23.6,Thursday,No,181.76
2024-05-31,103,Petrol,179.69,5256,5.26,28.3,Friday,No,179.01
2024-06-01,103,Petrol,179.14,5569,6.08,24.2,Saturday,Yes,178.52
2024-06-02,103,Petrol,182.62,5459,0.0,30.1,Sunday,No,182.64
2024-06-03,103,Petrol,181.78,5852,0.0,31.9,Monday,No,180.38
2024-06-04,103,Petrol,181.77,5193,3.03,20.4,Tuesday,No,180.94
2024-06-05,103,Petrol,180.62,5895,3.51,27.1,Wednesday,No,178.19
2024-06-06,103,Petrol,178.79,4984,3.83,22.7,Thursday,No,178.5
2024-06-07,103,Petrol,181.93,5582,2.33,26.1,Friday,No,180.84
2024-06-08,103,Petrol,181.0,5167,1.18,28.6,Saturday,No,180.65
2024-06-09,103,Petrol,178.5,5107,1.9,30.1,Sunday,No,177.61
2024-06-10,103,Petrol,181.24,5284,0.0,30.6,Monday,No,181.57
2024-06-11,103,Petrol,178.67,5615,0.0,24.4,Tuesday,No,176.42
2024-06-12,103,Petrol,181.2,5248,0.48,31.1,Wednesday,No,181.1
